count_id,date,product_id,true_stock,reported_stock,count_error,planted,incident_id
CNT004046,2026-04-22,P020,8.28,8.28,0.0,False,
CNT004047,2026-04-22,P021,7.51,7.51,0.0,False,
CNT004048,2026-04-22,P022,12.75,12.75,0.0,False,
CNT004049,2026-04-22,P023,5.38,5.38,0.0,False,
CNT004050,2026-04-22,P024,5.81,5.81,0.0,False,
CNT004051,2026-04-22,P025,19.5,19.5,0.0,False,
CNT004052,2026-04-22,P026,12.75,12.75,0.0,False,
CNT004053,2026-04-22,P027,11.63,11.63,0.0,False,
CNT004054,2026-04-22,P028,10.35,10.35,0.0,False,
CNT004055,2026-04-22,P029,8.45,8.45,0.0,False,
CNT004056,2026-04-22,P030,5.29,5.29,0.0,False,
CNT004057,2026-04-22,P031,16.56,16.56,0.0,False,
CNT004058,2026-04-22,P032,4.61,4.61,0.0,False,
CNT004059,2026-04-22,P033,19.71,19.71,0.0,False,
CNT004060,2026-04-22,P034,14.04,14.04,0.0,False,
CNT004061,2026-04-22,P035,4.65,4.65,0.0,False,
CNT004062,2026-04-22,P036,10.09,10.09,0.0,False,
CNT004063,2026-04-22,P037,9.32,9.32,0.0,False,
CNT004064,2026-04-22,P038,22.18,22.18,0.0,False,
CNT004065,2026-04-22,P039,17.82,17.82,0.0,False,
CNT004066,2026-04-22,P040,9.2,9.2,0.0,False,
CNT004067,2026-04-22,P041,26.86,26.86,0.0,False,
CNT004068,2026-04-22,P042,11.24,11.24,0.0,False,
CNT004069,2026-04-22,P043,55.8,55.56,-0.24,False,
CNT004070,2026-04-22,P044,58.6,58.6,0.0,False,
CNT004071,2026-04-22,P045,38.2,38.2,0.0,False,
CNT004072,2026-04-22,P046,47.92,47.92,0.0,False,
CNT004073,2026-04-22,P047,49.08,49.08,0.0,False,
CNT004074,2026-04-22,P048,29.8,29.8,0.0,False,
CNT004075,2026-04-22,P049,33.2,33.2,0.0,False,
CNT004076,2026-04-22,P050,4.0,4.0,0.0,False,
CNT004077,2026-04-22,P051,4.0,4.0,0.0,False,
CNT004078,2026-04-22,P052,7.58,7.58,0.0,False,
CNT004079,2026-04-22,P053,3.45,3.45,0.0,False,
CNT004080,2026-04-22,P054,8.44,8.44,0.0,False,
CNT004081,2026-04-22,P055,5.8,5.8,0.0,False,
CNT004082,2026-04-22,P056,5.68,5.68,0.0,False,
CNT004083,2026-04-22,K001,5.01,5.18,0.17,False,
CNT004084,2026-04-22,K002,4.68,4.68,0.0,False,
CNT004085,2026-04-22,K003,7.16,7.3,0.14,False,
CNT004086,2026-04-22,K004,5.72,4.72,-1.0,False,
CNT004087,2026-04-22,K005,4.62,4.62,0.0,False,
CNT004088,2026-04-26,P001,65.4,65.4,0.0,False,
CNT004089,2026-04-26,P002,56.6,56.6,0.0,False,
CNT004090,2026-04-26,P003,44.2,44.2,0.0,False,
CNT004091,2026-04-26,P004,43.6,43.6,0.0,False,
CNT004092,2026-04-26,P005,45.6,45.6,0.0,False,
CNT004093,2026-04-26,P006,34.0,34.0,0.0,False,
CNT004094,2026-04-26,P007,38.4,38.4,0.0,False,
CNT004095,2026-04-26,P008,35.2,35.2,0.0,False,
CNT004096,2026-04-26,P009,5.62,5.62,0.0,False,
CNT004097,2026-04-26,P010,10.95,10.95,0.0,False,
CNT004098,2026-04-26,P011,8.44,8.44,0.0,False,
CNT004099,2026-04-26,P012,3.49,3.49,0.0,False,
CNT004100,2026-04-26,P013,14.21,14.21,0.0,False,
CNT004101,2026-04-26,P014,5.69,5.69,0.0,False,
CNT004102,2026-04-26,P015,4.35,4.35,0.0,False,
CNT004103,2026-04-26,P016,6.05,6.05,0.0,False,
CNT004104,2026-04-26,P017,5.55,5.55,0.0,False,
CNT004105,2026-04-26,P018,4.69,4.85,0.16,False,
CNT004106,2026-04-26,P019,14.76,14.76,0.0,False,
CNT004107,2026-04-26,P020,5.62,5.62,0.0,False,
CNT004108,2026-04-26,P021,5.79,5.79,0.0,False,
CNT004109,2026-04-26,P022,11.37,11.37,0.0,False,
CNT004110,2026-04-26,P023,4.43,4.43,0.0,False,
CNT004111,2026-04-26,P024,4.95,4.95,0.0,False,
CNT004112,2026-04-26,P025,8.39,8.39,0.0,False,
CNT004113,2026-04-26,P026,11.38,11.38,0.0,False,
CNT004114,2026-04-26,P027,10.35,10.35,0.0,False,
CNT004115,2026-04-26,P028,9.92,9.92,0.0,False,
CNT004116,2026-04-26,P029,6.02,6.02,0.0,False,
CNT004117,2026-04-26,P030,4.52,4.52,0.0,False,
CNT004118,2026-04-26,P031,9.95,9.95,0.0,False,
CNT004119,2026-04-26,P032,3.83,3.83,0.0,False,
CNT004120,2026-04-26,P033,8.57,8.57,0.0,False,
CNT004121,2026-04-26,P034,10.7,10.7,0.0,False,
CNT004122,2026-04-26,P035,13.57,13.57,0.0,False,
CNT004123,2026-04-26,P036,7.83,7.83,0.0,False,
CNT004124,2026-04-26,P037,6.92,6.92,0.0,False,
CNT004125,2026-04-26,P038,10.47,10.47,0.0,False,
CNT004126,2026-04-26,P039,16.64,16.64,0.0,False,
CNT004127,2026-04-26,P040,16.4,16.4,0.0,False,
CNT004128,2026-04-26,P041,21.02,21.02,0.0,False,
CNT004129,2026-04-26,P042,8.44,8.44,0.0,False,
CNT004130,2026-04-26,P043,29.9,29.9,0.0,False,
CNT004131,2026-04-26,P044,13.6,13.6,0.0,False,
CNT004132,2026-04-26,P045,17.2,17.2,0.0,False,
CNT004133,2026-04-26,P046,24.02,24.02,0.0,False,
CNT004134,2026-04-26,P047,29.54,29.54,0.0,False,
CNT004135,2026-04-26,P048,19.8,19.8,0.0,False,
CNT004136,2026-04-26,P049,17.2,17.2,0.0,False,
CNT004137,2026-04-26,P050,4.0,4.0,0.0,False,
CNT004138,2026-04-26,P051,4.0,3.83,-0.17,False,
CNT004139,2026-04-26,P052,3.05,3.05,0.0,False,
CNT004140,2026-04-26,P053,2.73,2.73,0.0,False,
CNT004141,2026-04-26,P054,6.42,6.42,0.0,False,
CNT004142,2026-04-26,P055,4.94,4.94,0.0,False,
CNT004143,2026-04-26,P056,5.16,5.16,0.0,False,
CNT004144,2026-04-26,K001,4.5,4.63,0.13,False,
CNT004145,2026-04-26,K002,3.75,3.95,0.2,False,
CNT004146,2026-04-26,K003,5.12,5.12,0.0,False,
CNT004147,2026-04-26,K004,4.71,4.71,0.0,False,
CNT004148,2026-04-26,K005,4.71,4.71,0.0,False,
CNT004149,2026-04-29,P001,66.4,66.11,-0.29,False,
CNT004150,2026-04-29,P002,35.6,35.6,0.0,False,
CNT004151,2026-04-29,P003,51.2,51.2,0.0,False,
CNT004152,2026-04-29,P004,36.6,36.6,0.0,False,
CNT004153,2026-04-29,P005,52.6,52.6,0.0,False,
CNT004154,2026-04-29,P006,49.0,49.0,0.0,False,
CNT004155,2026-04-29,P007,49.4,49.4,0.0,False,
CNT004156,2026-04-29,P008,27.2,27.2,0.0,False,
CNT004157,2026-04-29,P009,4.85,4.85,0.0,False,
CNT004158,2026-04-29,P010,10.43,10.51,0.08,False,
CNT004159,2026-04-29,P011,7.11,7.11,0.0,False,
CNT004160,2026-04-29,P012,3.15,3.15,0.0,False,
CNT004161,2026-04-29,P013,10.41,10.41,0.0,False,
CNT004162,2026-04-29,P014,15.02,16.02,1.0,False,
CNT004163,2026-04-29,P015,4.01,4.24,0.23,False,
CNT004164,2026-04-29,P016,5.37,5.45,0.08,False,
CNT004165,2026-04-29,P017,5.29,5.29,0.0,False,
CNT004166,2026-04-29,P018,4.35,4.24,-0.11,False,
CNT004167,2026-04-29,P019,13.47,13.47,0.0,False,
CNT004168,2026-04-29,P020,16.33,16.33,0.0,False,
CNT004169,2026-04-29,P021,5.11,5.11,0.0,False,
CNT004170,2026-04-29,P022,10.86,10.86,0.0,False,
CNT004171,2026-04-29,P023,4.09,4.09,0.0,False,
CNT004172,2026-04-29,P024,4.52,4.52,0.0,False,
CNT004173,2026-04-29,P025,16.07,16.07,0.0,False,
CNT004174,2026-04-29,P026,10.69,10.69,0.0,False,
CNT004175,2026-04-29,P027,9.83,9.55,-0.28,False,
CNT004176,2026-04-29,P028,9.75,9.75,0.0,False,
CNT004177,2026-04-29,P029,5.34,5.34,0.0,False,
CNT004178,2026-04-29,P030,4.26,4.26,0.0,False,
CNT004179,2026-04-29,P031,19.95,19.95,0.0,False,
CNT004180,2026-04-29,P032,3.41,3.41,0.0,False,
CNT004181,2026-04-29,P033,15.43,15.43,0.0,False,
CNT004182,2026-04-29,P034,9.11,9.11,0.0,False,
CNT004183,2026-04-29,P035,12.55,12.55,0.0,False,
CNT004184,2026-04-29,P036,6.86,6.86,0.0,False,
CNT004185,2026-04-29,P037,5.85,5.85,0.0,False,
CNT004186,2026-04-29,P038,17.59,17.68,0.09,False,
CNT004187,2026-04-29,P039,23.28,23.28,0.0,False,
CNT004188,2026-04-29,P040,14.0,14.0,0.0,False,
CNT004189,2026-04-29,P041,25.14,25.14,0.0,False,
CNT004190,2026-04-29,P042,7.04,7.04,0.0,False,
CNT004191,2026-04-29,P043,64.9,64.9,0.0,False,
CNT004192,2026-04-29,P044,46.6,46.52,-0.08,False,
CNT004193,2026-04-29,P045,45.2,45.2,0.0,False,
CNT004194,2026-04-29,P046,53.52,53.52,0.0,False,
CNT004195,2026-04-29,P047,59.86,59.86,0.0,False,
CNT004196,2026-04-29,P048,58.8,58.8,0.0,False,
CNT004197,2026-04-29,P049,36.2,36.09,-0.11,False,
CNT004198,2026-04-29,P050,4.0,4.0,0.0,False,
CNT004199,2026-04-29,P051,4.0,4.0,0.0,False,
CNT004200,2026-04-29,P052,7.47,7.58,0.11,False,
CNT004201,2026-04-29,P053,8.47,8.47,0.0,False,
CNT004202,2026-04-29,P054,5.61,5.61,0.0,False,
CNT004203,2026-04-29,P055,4.6,4.6,0.0,False,
CNT004204,2026-04-29,P056,4.93,4.93,0.0,False,
CNT004205,2026-04-29,K001,5.61,5.49,-0.12,False,
CNT004206,2026-04-29,K002,5.01,5.01,0.0,False,
CNT004207,2026-04-29,K003,6.5,6.5,0.0,False,
CNT004208,2026-04-29,K004,5.62,5.62,0.0,False,
CNT004209,2026-04-29,K005,4.87,4.87,0.0,False,
CNT004210,2026-05-03,P001,41.4,41.4,0.0,False,
CNT004211,2026-05-03,P002,48.6,48.6,0.0,False,
CNT004212,2026-05-03,P003,27.2,27.2,0.0,False,
CNT004213,2026-05-03,P004,35.6,35.6,0.0,False,
CNT004214,2026-05-03,P005,46.6,46.6,0.0,False,
CNT004215,2026-05-03,P006,17.0,17.0,0.0,False,
CNT004216,2026-05-03,P007,39.4,39.4,0.0,False,
CNT004217,2026-05-03,P008,34.2,34.2,0.0,False,
CNT004218,2026-05-03,P009,2.62,2.62,0.0,False,
CNT004219,2026-05-03,P010,9.06,9.06,0.0,False,
CNT004220,2026-05-03,P011,3.43,3.43,0.0,False,
CNT004221,2026-05-03,P012,13.95,13.95,0.0,False,
CNT004222,2026-05-03,P013,13.35,13.35,0.0,False,
CNT004223,2026-05-03,P014,7.29,7.29,0.0,False,
CNT004224,2026-05-03,P015,2.98,2.98,0.0,False,
CNT004225,2026-05-03,P016,3.4,3.4,0.0,False,
CNT004226,2026-05-03,P017,4.26,4.26,0.0,False,
CNT004227,2026-05-03,P018,3.32,3.32,0.0,False,
CNT004228,2026-05-03,P019,9.53,9.53,0.0,False,
CNT004229,2026-05-03,P020,12.73,12.73,0.0,False,
CNT004230,2026-05-03,P021,2.97,2.97,0.0,False,
CNT004231,2026-05-03,P022,9.57,9.57,0.0,False,
CNT004232,2026-05-03,P023,3.15,3.15,0.0,False,
CNT004233,2026-05-03,P024,3.49,3.49,0.0,False,
CNT004234,2026-05-03,P025,12.86,12.86,0.0,False,
CNT004235,2026-05-03,P026,9.49,9.49,0.0,False,
CNT004236,2026-05-03,P027,8.29,8.29,0.0,False,
CNT004237,2026-05-03,P028,9.23,9.23,0.0,False,
CNT004238,2026-05-03,P029,2.57,2.57,0.0,False,
CNT004239,2026-05-03,P030,3.32,3.32,0.0,False,
CNT004240,2026-05-03,P031,12.85,12.85,0.0,False,
CNT004241,2026-05-03,P032,2.46,2.46,0.0,False,
CNT004242,2026-05-03,P033,15.09,15.09,0.0,False,
CNT004243,2026-05-03,P034,5.43,5.43,0.0,False,
CNT004244,2026-05-03,P035,9.05,9.05,0.0,False,
CNT004245,2026-05-03,P036,4.01,4.01,0.0,False,
CNT004246,2026-05-03,P037,3.1,3.1,0.0,False,
CNT004247,2026-05-03,P038,16.17,16.17,0.0,False,
CNT004248,2026-05-03,P039,7.9,7.9,0.0,False,
CNT004249,2026-05-03,P040,8.0,8.0,0.0,False,
CNT004250,2026-05-03,P041,16.94,16.94,0.0,False,
CNT004251,2026-05-03,P042,15.84,15.84,0.0,False,
CNT004252,2026-05-03,P043,27.5,27.5,0.0,False,
CNT004253,2026-05-03,P044,16.6,16.6,0.0,False,
CNT004254,2026-05-03,P045,22.2,22.2,0.0,False,
CNT004255,2026-05-03,P046,22.02,22.02,0.0,False,
CNT004256,2026-05-03,P047,11.84,12.84,1.0,False,
CNT004257,2026-05-03,P048,13.8,13.5,-0.3,False,
CNT004258,2026-05-03,P049,19.2,19.2,0.0,False,
CNT004259,2026-05-03,P050,4.0,4.0,0.0,False,
CNT004260,2026-05-03,P051,4.0,4.0,0.0,False,
CNT004261,2026-05-03,P052,2.07,2.07,0.0,False,
CNT004262,2026-05-03,P053,7.62,7.62,0.0,False,
CNT004263,2026-05-03,P054,3.13,3.13,0.0,False,
CNT004264,2026-05-03,P055,3.51,3.51,0.0,False,
CNT004265,2026-05-03,P056,4.33,4.33,0.0,False,
CNT004266,2026-05-03,K001,4.01,4.01,0.0,False,
CNT004267,2026-05-03,K002,3.86,3.86,0.0,False,
CNT004268,2026-05-03,K003,4.89,4.89,0.0,False,
CNT004269,2026-05-03,K004,3.56,3.56,0.0,False,
CNT004270,2026-05-03,K005,3.34,3.47,0.13,False,
CNT004271,2026-05-06,P001,75.4,75.4,0.0,False,
CNT004272,2026-05-06,P002,61.6,61.6,0.0,False,
CNT004273,2026-05-06,P003,57.2,57.2,0.0,False,
CNT004274,2026-05-06,P004,30.6,30.6,0.0,False,
CNT004275,2026-05-06,P005,57.6,57.6,0.0,False,
CNT004276,2026-05-06,P006,31.0,31.0,0.0,False,
CNT004277,2026-05-06,P007,27.4,26.4,-1.0,False,
CNT004278,2026-05-06,P008,28.2,28.26,0.06,False,
CNT004279,2026-05-06,P009,13.94,13.94,0.0,False,
CNT004280,2026-05-06,P010,8.46,8.46,0.0,False,
CNT004281,2026-05-06,P011,14.19,14.19,0.0,False,
CNT004282,2026-05-06,P012,13.69,13.69,0.0,False,
CNT004283,2026-05-06,P013,10.51,10.51,0.0,False,
CNT004284,2026-05-06,P014,16.76,16.76,0.0,False,
CNT004285,2026-05-06,P015,14.72,14.72,0.0,False,
CNT004286,2026-05-06,P016,14.8,15.03,0.23,False,
CNT004287,2026-05-06,P017,3.92,3.92,0.0,False,
CNT004288,2026-05-06,P018,2.98,2.98,0.0,False,
CNT004289,2026-05-06,P019,8.5,8.5,0.0,False,
CNT004290,2026-05-06,P020,11.88,11.88,0.0,False,
CNT004291,2026-05-06,P021,14.37,14.37,0.0,False,
CNT004292,2026-05-06,P022,9.15,9.15,0.0,False,
CNT004293,2026-05-06,P023,14.81,14.81,0.0,False,
CNT004294,2026-05-06,P024,3.23,3.17,-0.06,False,
CNT004295,2026-05-06,P025,21.13,21.13,0.0,False,
CNT004296,2026-05-06,P026,8.98,8.98,0.0,False,
CNT004297,2026-05-06,P027,7.78,8.0,0.22,False,
CNT004298,2026-05-06,P028,9.06,9.06,0.0,False,
CNT004299,2026-05-06,P029,1.68,1.68,0.0,False,
CNT004300,2026-05-06,P030,3.06,2.8,-0.26,False,
CNT004301,2026-05-06,P031,11.56,11.56,0.0,False,
CNT004302,2026-05-06,P032,14.29,14.29,0.0,False,
CNT004303,2026-05-06,P033,24.09,24.09,0.0,False,
CNT004304,2026-05-06,P034,4.36,4.36,0.0,False,
CNT004305,2026-05-06,P035,8.32,8.32,0.0,False,
CNT004306,2026-05-06,P036,15.15,15.2,0.05,False,
CNT004307,2026-05-06,P037,14.12,14.12,0.0,False,
CNT004308,2026-05-06,P038,23.05,24.05,1.0,False,
CNT004309,2026-05-06,P039,16.24,16.24,0.0,False,
CNT004310,2026-05-06,P040,18.8,18.8,0.0,False,
CNT004311,2026-05-06,P041,24.46,24.46,0.0,False,
CNT004312,2026-05-06,P042,14.84,14.84,0.0,False,
CNT004313,2026-05-06,P043,79.5,79.5,0.0,False,
CNT004314,2026-05-06,P044,0.0,0.0,0.0,False,
CNT004315,2026-05-06,P045,56.2,56.2,0.0,False,
CNT004316,2026-05-06,P046,53.02,53.02,0.0,False,
CNT004317,2026-05-06,P047,46.1,46.1,0.0,False,
CNT004318,2026-05-06,P048,50.8,50.8,0.0,False,
CNT004319,2026-05-06,P049,38.2,38.2,0.0,False,
CNT004320,2026-05-06,P050,4.0,4.0,0.0,False,
CNT004321,2026-05-06,P051,4.0,4.0,0.0,False,
CNT004322,2026-05-06,P052,7.09,7.09,0.0,False,
CNT004323,2026-05-06,P053,7.38,7.38,0.0,False,
CNT004324,2026-05-06,P054,8.54,8.54,0.0,False,
CNT004325,2026-05-06,P055,3.29,3.29,0.0,False,
CNT004326,2026-05-06,P056,4.14,4.14,0.0,False,
CNT004327,2026-05-06,K001,5.23,5.23,0.0,False,
CNT004328,2026-05-06,K002,4.28,4.28,0.0,False,
CNT004329,2026-05-06,K003,3.51,3.51,0.0,False,
CNT004330,2026-05-06,K004,5.47,5.47,0.0,False,
CNT004331,2026-05-06,K005,4.82,4.82,0.0,False,
CNT004332,2026-05-10,P001,19.4,19.4,0.0,False,
CNT004333,2026-05-10,P002,42.6,42.6,0.0,False,
CNT004334,2026-05-10,P003,41.2,41.2,0.0,False,
CNT004335,2026-05-10,P004,33.6,33.81,0.21,False,
CNT004336,2026-05-10,P005,36.6,36.6,0.0,False,
CNT004337,2026-05-10,P006,29.0,29.0,0.0,False,
CNT004338,2026-05-10,P007,46.4,46.4,0.0,False,
CNT004339,2026-05-10,P008,38.2,39.2,1.0,False,
CNT004340,2026-05-10,P009,12.65,12.38,-0.27,False,
CNT004341,2026-05-10,P010,7.35,7.35,0.0,False,
CNT004342,2026-05-10,P011,11.01,11.01,0.0,False,
CNT004343,2026-05-10,P012,12.83,12.83,0.0,False,
CNT004344,2026-05-10,P013,14.31,14.31,0.0,False,
CNT004345,2026-05-10,P014,9.47,9.47,0.0,False,
CNT004346,2026-05-10,P015,13.78,13.78,0.0,False,
CNT004347,2026-05-10,P016,13.17,13.17,0.0,False,
CNT004348,2026-05-10,P017,3.15,3.15,0.0,False,
CNT004349,2026-05-10,P018,14.03,14.03,0.0,False,
CNT004350,2026-05-10,P019,5.33,5.33,0.0,False,
CNT004351,2026-05-10,P020,8.7,8.7,0.0,False,
CNT004352,2026-05-10,P021,12.82,12.82,0.0,False,
CNT004353,2026-05-10,P022,7.86,7.86,0.0,False,
CNT004354,2026-05-10,P023,14.12,14.12,0.0,False,
CNT004355,2026-05-10,P024,14.38,14.38,0.0,False,
CNT004356,2026-05-10,P025,8.71,8.71,0.0,False,
CNT004357,2026-05-10,P026,7.78,7.78,0.0,False,
CNT004358,2026-05-10,P027,6.23,6.23,0.0,False,
CNT004359,2026-05-10,P028,8.55,8.55,0.0,False,
CNT004360,2026-05-10,P029,11.49,11.49,0.0,False,
CNT004361,2026-05-10,P030,14.29,14.29,0.0,False,
CNT004362,2026-05-10,P031,5.13,5.13,0.0,False,
CNT004363,2026-05-10,P032,13.26,13.26,0.0,False,
CNT004364,2026-05-10,P033,13.46,13.29,-0.17,False,
CNT004365,2026-05-10,P034,25.19,25.19,0.0,False,
CNT004366,2026-05-10,P035,5.15,5.15,0.0,False,
CNT004367,2026-05-10,P036,12.58,12.58,0.0,False,
CNT004368,2026-05-10,P037,11.8,11.8,0.0,False,
CNT004369,2026-05-10,P038,12.07,12.07,0.0,False,
CNT004370,2026-05-10,P039,16.78,16.78,0.0,False,
CNT004371,2026-05-10,P040,14.2,14.2,0.0,False,
CNT004372,2026-05-10,P041,19.18,19.18,0.0,False,
CNT004373,2026-05-10,P042,12.44,12.44,0.0,False,
CNT004374,2026-05-10,P043,20.7,20.7,0.0,False,
CNT004375,2026-05-10,P044,73.0,73.0,0.0,False,
CNT004376,2026-05-10,P045,18.2,18.03,-0.17,False,
CNT004377,2026-05-10,P046,27.62,27.62,0.0,False,
CNT004378,2026-05-10,P047,27.28,27.28,0.0,False,
CNT004379,2026-05-10,P048,17.8,17.8,0.0,False,
CNT004380,2026-05-10,P049,23.2,23.2,0.0,False,
CNT004381,2026-05-10,P050,4.0,4.0,0.0,False,
CNT004382,2026-05-10,P051,4.0,4.0,0.0,False,
CNT004383,2026-05-10,P052,8.58,8.32,-0.26,False,
CNT004384,2026-05-10,P053,6.67,6.67,0.0,False,
CNT004385,2026-05-10,P054,6.53,6.53,0.0,False,
CNT004386,2026-05-10,P055,2.44,2.44,0.0,False,
CNT004387,2026-05-10,P056,3.6,3.46,-0.14,False,
CNT004388,2026-05-10,K001,3.83,3.83,0.0,False,
CNT004389,2026-05-10,K002,3.36,3.36,0.0,False,
CNT004390,2026-05-10,K003,5.03,5.03,0.0,False,
CNT004391,2026-05-10,K004,4.44,4.44,0.0,False,
CNT004392,2026-05-10,K005,3.48,3.48,0.0,False,
CNT004393,2026-05-13,P001,65.4,65.4,0.0,False,
CNT004394,2026-05-13,P002,26.6,26.6,0.0,False,
CNT004395,2026-05-13,P003,45.2,45.2,0.0,False,
CNT004396,2026-05-13,P004,24.6,24.6,0.0,False,
CNT004397,2026-05-13,P005,17.6,17.6,0.0,False,
CNT004398,2026-05-13,P006,44.0,44.0,0.0,False,
CNT004399,2026-05-13,P007,56.4,56.4,0.0,False,
CNT004400,2026-05-13,P008,31.2,31.2,0.0,False,
CNT004401,2026-05-13,P009,12.05,12.05,0.0,False,
CNT004402,2026-05-13,P010,6.75,6.75,0.0,False,
CNT004403,2026-05-13,P011,9.69,9.69,0.0,False,
CNT004404,2026-05-13,P012,12.49,12.49,0.0,False,
CNT004405,2026-05-13,P013,10.66,10.66,0.0,False,
CNT004406,2026-05-13,P014,18.38,18.38,0.0,False,
CNT004407,2026-05-13,P015,13.43,13.43,0.0,False,
CNT004408,2026-05-13,P016,12.65,12.44,-0.21,False,
CNT004409,2026-05-13,P017,2.81,2.81,0.0,False,
CNT004410,2026-05-13,P018,13.69,13.69,0.0,False,
CNT004411,2026-05-13,P019,15.96,15.96,0.0,False,
CNT004412,2026-05-13,P020,6.9,6.9,0.0,False,
CNT004413,2026-05-13,P021,12.14,12.14,0.0,False,
CNT004414,2026-05-13,P022,7.26,7.26,0.0,False,
CNT004415,2026-05-13,P023,13.69,13.69,0.0,False,
CNT004416,2026-05-13,P024,13.86,13.86,0.0,False,
CNT004417,2026-05-13,P025,15.45,15.45,0.0,False,
CNT004418,2026-05-13,P026,7.35,7.35,0.0,False,
CNT004419,2026-05-13,P027,5.72,5.72,0.0,False,
CNT004420,2026-05-13,P028,8.37,8.37,0.0,False,
CNT004421,2026-05-13,P029,10.68,10.68,0.0,False,
CNT004422,2026-05-13,P030,13.78,13.78,0.0,False,
CNT004423,2026-05-13,P031,14.25,14.25,0.0,False,
CNT004424,2026-05-13,P032,12.92,12.92,0.0,False,
CNT004425,2026-05-13,P033,20.91,20.91,0.0,False,
CNT004426,2026-05-13,P034,23.69,23.69,0.0,False,
CNT004427,2026-05-13,P035,3.75,3.75,0.0,False,
CNT004428,2026-05-13,P036,11.49,11.49,0.0,False,
CNT004429,2026-05-13,P037,10.82,10.82,0.0,False,
CNT004430,2026-05-13,P038,19.92,19.92,0.0,False,
CNT004431,2026-05-13,P039,22.43,22.15,-0.28,False,
CNT004432,2026-05-13,P040,11.8,11.8,0.0,False,
CNT004433,2026-05-13,P041,11.46,11.46,0.0,False,
CNT004434,2026-05-13,P042,11.24,11.24,0.0,False,
CNT004435,2026-05-13,P043,0.0,0.0,0.0,False,
CNT004436,2026-05-13,P044,56.0,56.0,0.0,False,
CNT004437,2026-05-13,P045,49.2,49.2,0.0,False,
CNT004438,2026-05-13,P046,58.72,58.72,0.0,False,
CNT004439,2026-05-13,P047,57.12,57.12,0.0,False,
CNT004440,2026-05-13,P048,51.8,51.8,0.0,False,
CNT004441,2026-05-13,P049,18.2,18.11,-0.09,False,
CNT004442,2026-05-13,P050,4.0,4.0,0.0,False,
CNT004443,2026-05-13,P051,4.0,3.91,-0.09,False,
CNT004444,2026-05-13,P052,6.49,6.49,0.0,False,
CNT004445,2026-05-13,P053,6.4,6.6,0.2,False,
CNT004446,2026-05-13,P054,5.63,4.63,-1.0,False,
CNT004447,2026-05-13,P055,8.04,8.04,0.0,False,
CNT004448,2026-05-13,P056,3.39,3.39,0.0,False,
CNT004449,2026-05-13,K001,4.46,4.46,0.0,False,
CNT004450,2026-05-13,K002,4.49,4.31,-0.18,False,
CNT004451,2026-05-13,K003,6.82,6.82,0.0,False,
CNT004452,2026-05-13,K004,5.24,5.24,0.0,False,
CNT004453,2026-05-13,K005,4.58,4.5,-0.08,False,
CNT004454,2026-05-17,P001,56.4,56.4,0.0,False,
CNT004455,2026-05-17,P002,55.6,55.6,0.0,False,
CNT004456,2026-05-17,P003,4.2,4.2,0.0,False,
CNT004457,2026-05-17,P004,27.6,27.6,0.0,False,
CNT004458,2026-05-17,P005,46.6,46.6,0.0,False,
CNT004459,2026-05-17,P006,44.0,44.0,0.0,False,
CNT004460,2026-05-17,P007,50.4,50.4,0.0,False,
CNT004461,2026-05-17,P008,38.2,38.2,0.0,False,
CNT004462,2026-05-17,P009,10.34,10.34,0.0,False,
CNT004463,2026-05-17,P010,5.46,5.46,0.0,False,
CNT004464,2026-05-17,P011,6.43,6.43,0.0,False,
CNT004465,2026-05-17,P012,11.81,11.81,0.0,False,
CNT004466,2026-05-17,P013,14.41,14.41,0.0,False,
CNT004467,2026-05-17,P014,10.82,10.82,0.0,False,
CNT004468,2026-05-17,P015,12.75,12.75,0.0,False,
CNT004469,2026-05-17,P016,11.02,11.02,0.0,False,
CNT004470,2026-05-17,P017,13.95,13.95,0.0,False,
CNT004471,2026-05-17,P018,12.75,12.75,0.0,False,
CNT004472,2026-05-17,P019,12.7,12.7,0.0,False,
CNT004473,2026-05-17,P020,4.25,4.25,0.0,False,
CNT004474,2026-05-17,P021,10.68,10.68,0.0,False,
CNT004475,2026-05-17,P022,5.98,5.98,0.0,False,
CNT004476,2026-05-17,P023,12.92,12.92,0.0,False,
CNT004477,2026-05-17,P024,13.01,13.01,0.0,False,
CNT004478,2026-05-17,P025,15.98,15.98,0.0,False,
CNT004479,2026-05-17,P026,5.8,5.8,0.0,False,
CNT004480,2026-05-17,P027,4.35,4.35,0.0,False,
CNT004481,2026-05-17,P028,7.86,7.86,0.0,False,
CNT004482,2026-05-17,P029,8.45,8.45,0.0,False,
CNT004483,2026-05-17,P030,12.92,12.92,0.0,False,
CNT004484,2026-05-17,P031,7.72,7.72,0.0,False,
CNT004485,2026-05-17,P032,12.06,11.81,-0.25,False,
CNT004486,2026-05-17,P033,9.86,9.86,0.0,False,
CNT004487,2026-05-17,P034,20.43,20.65,0.22,False,
CNT004488,2026-05-17,P035,12.67,12.67,0.0,False,
CNT004489,2026-05-17,P036,8.83,8.83,0.0,False,
CNT004490,2026-05-17,P037,8.33,8.33,0.0,False,
CNT004491,2026-05-17,P038,7.72,7.72,0.0,False,
CNT004492,2026-05-17,P039,11.94,11.94,0.0,False,
CNT004493,2026-05-17,P040,7.2,7.2,0.0,False,
CNT004494,2026-05-17,P041,17.58,17.58,0.0,False,
