date,product_id,product_name,category,true_closing_stock,stockout
2026-05-07,P022,Chivas Regal,whiskey,8.718,False
2026-05-07,P023,Maker's Mark,whiskey,14.634,False
2026-05-07,P024,Glenfiddich 12,whiskey,2.977,False
2026-05-07,P025,Bacardi Carta Blanca,rum,17.59,False
2026-05-07,P026,Havana Club 3,rum,8.633,False
2026-05-07,P027,Captain Morgan,rum,7.347,False
2026-05-07,P028,Diplomatico Reserva,rum,8.889,False
2026-05-07,P029,Jose Cuervo,tequila,13.159,False
2026-05-07,P030,Olmeca Blanco,tequila,2.805,False
2026-05-07,P031,Patron Silver,tequila,9.703,False
2026-05-07,P032,Don Julio Blanco,tequila,14.034,False
2026-05-07,P033,Aperol,aperitif,20.743,False
2026-05-07,P034,Campari,aperitif,3.372,False
2026-05-07,P035,Cointreau,liqueur,7.41,False
2026-05-07,P036,Kahlua,liqueur,14.492,False
2026-05-07,P037,Martini Rosso,vermouth,13.389,False
2026-05-07,P038,House Red Wine,wine,19.874,False
2026-05-07,P039,House White Wine,wine,12.828,False
2026-05-07,P040,Rose Wine,wine,17.6,False
2026-05-07,P041,Prosecco,wine,19.376,False
2026-05-07,P042,Chardonnay,wine,14.04,False
2026-05-07,P043,Coca-Cola,soft_drink,79.7,False
2026-05-07,P044,Coca-Cola Zero,soft_drink,108.0,False
2026-05-07,P045,Sprite,soft_drink,46.2,False
2026-05-07,P046,Tonic Water,soft_drink,62.92,False
2026-05-07,P047,Soda Water,soft_drink,55.94,False
2026-05-07,P048,Red Bull,soft_drink,42.8,False
2026-05-07,P049,Ginger Beer,soft_drink,34.2,False
2026-05-07,P050,Orange Juice,juice,4.0,False
2026-05-07,P051,Cranberry Juice,juice,4.0,False
2026-05-07,P052,Lime Juice,juice,11.838,False
2026-05-07,P053,Lemon Juice,juice,7.175,False
2026-05-07,P054,Sugar Syrup,cocktail_ingredient,8.012,False
2026-05-07,P055,Fresh Mint,cocktail_ingredient,3.055,False
2026-05-07,P056,Coffee Beans,cocktail_ingredient,4.015,False
2026-05-07,K001,Carlsberg 50L,draught_beer,4.678,False
2026-05-07,K002,Tuborg 50L,draught_beer,3.688,False
2026-05-07,K003,Carlsberg 30L,draught_beer,5.113,False
2026-05-07,K004,Malka 30L,draught_beer,4.613,False
2026-05-07,K005,Weihenstephan 30L,draught_beer,4.202,False
2026-05-08,P001,Carlsberg,beer,46.4,False
2026-05-08,P002,Heineken,beer,38.6,False
2026-05-08,P003,Corona,beer,37.2,False
2026-05-08,P004,Guinness,beer,19.6,False
2026-05-08,P005,Goldstar,beer,33.6,False
2026-05-08,P006,Maccabee,beer,16.0,False
2026-05-08,P007,Stella Artois,beer,36.4,False
2026-05-08,P008,Erdinger,beer,20.2,False
2026-05-08,P009,Bombay Sapphire,gin,13.253,False
2026-05-08,P010,Tanqueray,gin,7.861,False
2026-05-08,P011,Hendrick's,gin,12.514,False
2026-05-08,P012,Beefeater,gin,13.263,False
2026-05-08,P013,Gordon's,gin,18.349,False
2026-05-08,P014,Absolut,vodka,12.923,False
2026-05-08,P015,Finlandia,vodka,14.205,False
2026-05-08,P016,Grey Goose,vodka,13.939,False
2026-05-08,P017,Belvedere,vodka,3.491,False
2026-05-08,P018,Stolichnaya,vodka,2.548,False
2026-05-08,P019,Jameson,whiskey,6.702,False
2026-05-08,P020,Jack Daniel's,whiskey,10.333,False
2026-05-08,P021,Johnnie Walker Black,whiskey,13.423,False
2026-05-08,P022,Chivas Regal,whiskey,8.461,False
2026-05-08,P023,Maker's Mark,whiskey,14.463,False
2026-05-08,P024,Glenfiddich 12,whiskey,14.805,False
2026-05-08,P025,Bacardi Carta Blanca,rum,14.5,False
2026-05-08,P026,Havana Club 3,rum,8.29,False
2026-05-08,P027,Captain Morgan,rum,6.918,False
2026-05-08,P028,Diplomatico Reserva,rum,8.803,False
2026-05-08,P029,Jose Cuervo,tequila,12.662,False
2026-05-08,P030,Olmeca Blanco,tequila,14.634,False
2026-05-08,P031,Patron Silver,tequila,8.445,False
2026-05-08,P032,Don Julio Blanco,tequila,13.777,False
2026-05-08,P033,Aperol,aperitif,17.915,False
2026-05-08,P034,Campari,aperitif,26.515,False
2026-05-08,P035,Cointreau,liqueur,6.774,False
2026-05-08,P036,Kahlua,liqueur,13.863,False
2026-05-08,P037,Martini Rosso,vermouth,12.875,False
2026-05-08,P038,House Red Wine,wine,17.19,False
2026-05-08,P039,House White Wine,wine,21.9,False
2026-05-08,P040,Rose Wine,wine,16.2,False
2026-05-08,P041,Prosecco,wine,26.776,False
2026-05-08,P042,Chardonnay,wine,13.64,False
2026-05-08,P043,Coca-Cola,soft_drink,58.0,False
2026-05-08,P044,Coca-Cola Zero,soft_drink,98.0,False
2026-05-08,P045,Sprite,soft_drink,36.2,False
2026-05-08,P046,Tonic Water,soft_drink,50.02,False
2026-05-08,P047,Soda Water,soft_drink,44.38,False
2026-05-08,P048,Red Bull,soft_drink,32.8,False
2026-05-08,P049,Ginger Beer,soft_drink,30.2,False
2026-05-08,P050,Orange Juice,juice,4.0,False
2026-05-08,P051,Cranberry Juice,juice,4.0,False
2026-05-08,P052,Lime Juice,juice,10.843,False
2026-05-08,P053,Lemon Juice,juice,7.0,False
2026-05-08,P054,Sugar Syrup,cocktail_ingredient,7.507,False
2026-05-08,P055,Fresh Mint,cocktail_ingredient,2.848,False
2026-05-08,P056,Coffee Beans,cocktail_ingredient,3.871,False
2026-05-08,K001,Carlsberg 50L,draught_beer,4.187,False
2026-05-08,K002,Tuborg 50L,draught_beer,3.302,False
2026-05-08,K003,Carlsberg 30L,draught_beer,3.852,False
2026-05-08,K004,Malka 30L,draught_beer,3.928,False
2026-05-08,K005,Weihenstephan 30L,draught_beer,3.531,False
2026-05-09,P001,Carlsberg,beer,28.4,False
2026-05-09,P002,Heineken,beer,48.6,False
2026-05-09,P003,Corona,beer,47.2,False
2026-05-09,P004,Guinness,beer,37.6,False
2026-05-09,P005,Goldstar,beer,41.6,False
2026-05-09,P006,Maccabee,beer,33.0,False
2026-05-09,P007,Stella Artois,beer,50.4,False
2026-05-09,P008,Erdinger,beer,40.2,False
2026-05-09,P009,Bombay Sapphire,gin,12.824,False
2026-05-09,P010,Tanqueray,gin,7.518,False
2026-05-09,P011,Hendrick's,gin,11.528,False
2026-05-09,P012,Beefeater,gin,12.92,False
2026-05-09,P013,Gordon's,gin,15.822,False
2026-05-09,P014,Absolut,vodka,10.637,False
2026-05-09,P015,Finlandia,vodka,13.862,False
2026-05-09,P016,Grey Goose,vodka,13.425,False
2026-05-09,P017,Belvedere,vodka,3.234,False
2026-05-09,P018,Stolichnaya,vodka,14.206,False
2026-05-09,P019,Jameson,whiskey,5.674,False
2026-05-09,P020,Jack Daniel's,whiskey,9.133,False
2026-05-09,P021,Johnnie Walker Black,whiskey,12.995,False
2026-05-09,P022,Chivas Regal,whiskey,8.032,False
2026-05-09,P023,Maker's Mark,whiskey,14.206,False
2026-05-09,P024,Glenfiddich 12,whiskey,14.548,False
2026-05-09,P025,Bacardi Carta Blanca,rum,10.546,False
2026-05-09,P026,Havana Club 3,rum,8.033,False
2026-05-09,P027,Captain Morgan,rum,6.404,False
2026-05-09,P028,Diplomatico Reserva,rum,8.632,False
2026-05-09,P029,Jose Cuervo,tequila,11.93,False
2026-05-09,P030,Olmeca Blanco,tequila,14.377,False
2026-05-09,P031,Patron Silver,tequila,6.088,False
2026-05-09,P032,Don Julio Blanco,tequila,13.434,False
2026-05-09,P033,Aperol,aperitif,14.229,False
2026-05-09,P034,Campari,aperitif,25.615,False
2026-05-09,P035,Cointreau,liqueur,5.66,False
2026-05-09,P036,Kahlua,liqueur,13.063,False
2026-05-09,P037,Martini Rosso,vermouth,12.146,False
2026-05-09,P038,House Red Wine,wine,13.53,False
2026-05-09,P039,House White Wine,wine,18.728,False
2026-05-09,P040,Rose Wine,wine,14.6,False
2026-05-09,P041,Prosecco,wine,20.936,False
2026-05-09,P042,Chardonnay,wine,12.64,False
2026-05-09,P043,Coca-Cola,soft_drink,32.2,False
2026-05-09,P044,Coca-Cola Zero,soft_drink,82.0,False
2026-05-09,P045,Sprite,soft_drink,23.2,False
2026-05-09,P046,Tonic Water,soft_drink,35.92,False
2026-05-09,P047,Soda Water,soft_drink,32.68,False
2026-05-09,P048,Red Bull,soft_drink,21.8,False
2026-05-09,P049,Ginger Beer,soft_drink,25.2,False
2026-05-09,P050,Orange Juice,juice,4.0,False
2026-05-09,P051,Cranberry Juice,juice,4.0,False
2026-05-09,P052,Lime Juice,juice,9.308,False
2026-05-09,P053,Lemon Juice,juice,6.8,False
2026-05-09,P054,Sugar Syrup,cocktail_ingredient,6.882,False
2026-05-09,P055,Fresh Mint,cocktail_ingredient,2.587,False
2026-05-09,P056,Coffee Beans,cocktail_ingredient,3.7,False
2026-05-09,K001,Carlsberg 50L,draught_beer,4.196,False
2026-05-09,K002,Tuborg 50L,draught_beer,3.666,False
2026-05-09,K003,Carlsberg 30L,draught_beer,5.496,False
2026-05-09,K004,Malka 30L,draught_beer,5.016,False
2026-05-09,K005,Weihenstephan 30L,draught_beer,3.793,False
2026-05-10,P001,Carlsberg,beer,19.4,False
2026-05-10,P002,Heineken,beer,42.6,False
2026-05-10,P003,Corona,beer,41.2,False
2026-05-10,P004,Guinness,beer,33.6,False
2026-05-10,P005,Goldstar,beer,36.6,False
2026-05-10,P006,Maccabee,beer,29.0,False
2026-05-10,P007,Stella Artois,beer,46.4,False
2026-05-10,P008,Erdinger,beer,38.2,False
2026-05-10,P009,Bombay Sapphire,gin,12.653,False
2026-05-10,P010,Tanqueray,gin,7.346,False
2026-05-10,P011,Hendrick's,gin,11.014,False
2026-05-10,P012,Beefeater,gin,12.834,False
2026-05-10,P013,Gordon's,gin,14.314,False
2026-05-10,P014,Absolut,vodka,9.473,False
2026-05-10,P015,Finlandia,vodka,13.777,False
2026-05-10,P016,Grey Goose,vodka,13.168,False
2026-05-10,P017,Belvedere,vodka,3.149,False
2026-05-10,P018,Stolichnaya,vodka,14.034,False
2026-05-10,P019,Jameson,whiskey,5.331,False
2026-05-10,P020,Jack Daniel's,whiskey,8.704,False
2026-05-10,P021,Johnnie Walker Black,whiskey,12.823,False
2026-05-10,P022,Chivas Regal,whiskey,7.861,False
2026-05-10,P023,Maker's Mark,whiskey,14.12,False
2026-05-10,P024,Glenfiddich 12,whiskey,14.377,False
2026-05-10,P025,Bacardi Carta Blanca,rum,8.708,False
2026-05-10,P026,Havana Club 3,rum,7.775,False
2026-05-10,P027,Captain Morgan,rum,6.233,False
2026-05-10,P028,Diplomatico Reserva,rum,8.546,False
2026-05-10,P029,Jose Cuervo,tequila,11.486,False
2026-05-10,P030,Olmeca Blanco,tequila,14.291,False
2026-05-10,P031,Patron Silver,tequila,5.131,False
2026-05-10,P032,Don Julio Blanco,tequila,13.263,False
2026-05-10,P033,Aperol,aperitif,13.457,False
2026-05-10,P034,Campari,aperitif,25.186,False
2026-05-10,P035,Cointreau,liqueur,5.153,False
2026-05-10,P036,Kahlua,liqueur,12.578,False
2026-05-10,P037,Martini Rosso,vermouth,11.803,False
2026-05-10,P038,House Red Wine,wine,12.066,False
2026-05-10,P039,House White Wine,wine,16.776,False
2026-05-10,P040,Rose Wine,wine,14.2,False
2026-05-10,P041,Prosecco,wine,19.176,False
2026-05-10,P042,Chardonnay,wine,12.44,False
2026-05-10,P043,Coca-Cola,soft_drink,20.7,False
2026-05-10,P044,Coca-Cola Zero,soft_drink,73.0,False
2026-05-10,P045,Sprite,soft_drink,18.2,False
2026-05-10,P046,Tonic Water,soft_drink,27.62,False
2026-05-10,P047,Soda Water,soft_drink,27.28,False
2026-05-10,P048,Red Bull,soft_drink,17.8,False
2026-05-10,P049,Ginger Beer,soft_drink,23.2,False
2026-05-10,P050,Orange Juice,juice,4.0,False
2026-05-10,P051,Cranberry Juice,juice,4.0,False
2026-05-10,P052,Lime Juice,juice,8.578,False
2026-05-10,P053,Lemon Juice,juice,6.675,False
2026-05-10,P054,Sugar Syrup,cocktail_ingredient,6.532,False
2026-05-10,P055,Fresh Mint,cocktail_ingredient,2.443,False
2026-05-10,P056,Coffee Beans,cocktail_ingredient,3.601,False
2026-05-10,K001,Carlsberg 50L,draught_beer,3.826,False
2026-05-10,K002,Tuborg 50L,draught_beer,3.36,False
2026-05-10,K003,Carlsberg 30L,draught_beer,5.026,False
2026-05-10,K004,Malka 30L,draught_beer,4.439,False
2026-05-10,K005,Weihenstephan 30L,draught_beer,3.484,False
2026-05-11,P001,Carlsberg,beer,37.4,False
2026-05-11,P002,Heineken,beer,34.6,False
2026-05-11,P003,Corona,beer,33.2,False
2026-05-11,P004,Guinness,beer,30.6,False
2026-05-11,P005,Goldstar,beer,31.6,False
2026-05-11,P006,Maccabee,beer,26.0,False
2026-05-11,P007,Stella Artois,beer,44.4,False
2026-05-11,P008,Erdinger,beer,37.2,False
2026-05-11,P009,Bombay Sapphire,gin,12.481,False
2026-05-11,P010,Tanqueray,gin,7.089,False
2026-05-11,P011,Hendrick's,gin,10.543,False
2026-05-11,P012,Beefeater,gin,12.748,False
2026-05-11,P013,Gordon's,gin,13.208,False
2026-05-11,P014,Absolut,vodka,8.209,False
2026-05-11,P015,Finlandia,vodka,13.691,False
2026-05-11,P016,Grey Goose,vodka,12.996,False
2026-05-11,P017,Belvedere,vodka,3.063,False
2026-05-11,P018,Stolichnaya,vodka,13.863,False
2026-05-11,P019,Jameson,whiskey,4.817,False
2026-05-11,P020,Jack Daniel's,whiskey,8.104,False
2026-05-11,P021,Johnnie Walker Black,whiskey,12.566,False
2026-05-11,P022,Chivas Regal,whiskey,7.604,False
2026-05-11,P023,Maker's Mark,whiskey,13.949,False
2026-05-11,P024,Glenfiddich 12,whiskey,14.205,False
2026-05-11,P025,Bacardi Carta Blanca,rum,7.183,False
2026-05-11,P026,Havana Club 3,rum,7.604,False
2026-05-11,P027,Captain Morgan,rum,6.061,False
2026-05-11,P028,Diplomatico Reserva,rum,8.546,False
2026-05-11,P029,Jose Cuervo,tequila,11.198,False
2026-05-11,P030,Olmeca Blanco,tequila,14.12,False
2026-05-11,P031,Patron Silver,tequila,4.246,False
2026-05-11,P032,Don Julio Blanco,tequila,13.091,False
2026-05-11,P033,Aperol,aperitif,11.572,False
2026-05-11,P034,Campari,aperitif,24.629,False
2026-05-11,P035,Cointreau,liqueur,4.717,False
2026-05-11,P036,Kahlua,liqueur,12.149,False
2026-05-11,P037,Martini Rosso,vermouth,11.418,False
2026-05-11,P038,House Red Wine,wine,10.602,False
2026-05-11,P039,House White Wine,wine,14.336,False
2026-05-11,P040,Rose Wine,wine,13.2,False
2026-05-11,P041,Prosecco,wine,15.856,False
2026-05-11,P042,Chardonnay,wine,12.24,False
2026-05-11,P043,Coca-Cola,soft_drink,10.4,False
2026-05-11,P044,Coca-Cola Zero,soft_drink,67.0,False
2026-05-11,P045,Sprite,soft_drink,63.2,False
2026-05-11,P046,Tonic Water,soft_drink,70.52,False
2026-05-11,P047,Soda Water,soft_drink,21.46,False
2026-05-11,P048,Red Bull,soft_drink,61.8,False
2026-05-11,P049,Ginger Beer,soft_drink,21.2,False
2026-05-11,P050,Orange Juice,juice,4.0,False
2026-05-11,P051,Cranberry Juice,juice,4.0,False
2026-05-11,P052,Lime Juice,juice,7.953,False
2026-05-11,P053,Lemon Juice,juice,6.6,False
2026-05-11,P054,Sugar Syrup,cocktail_ingredient,6.247,False
2026-05-11,P055,Fresh Mint,cocktail_ingredient,8.326,False
2026-05-11,P056,Coffee Beans,cocktail_ingredient,3.52,False
2026-05-11,K001,Carlsberg 50L,draught_beer,3.391,False
2026-05-11,K002,Tuborg 50L,draught_beer,3.11,False
2026-05-11,K003,Carlsberg 30L,draught_beer,4.624,False
2026-05-11,K004,Malka 30L,draught_beer,4.184,False
2026-05-11,K005,Weihenstephan 30L,draught_beer,3.135,False
2026-05-12,P001,Carlsberg,beer,27.4,False
2026-05-12,P002,Heineken,beer,33.6,False
2026-05-12,P003,Corona,beer,30.2,False
2026-05-12,P004,Guinness,beer,28.6,False
2026-05-12,P005,Goldstar,beer,26.6,False
2026-05-12,P006,Maccabee,beer,25.0,False
2026-05-12,P007,Stella Artois,beer,37.4,False
2026-05-12,P008,Erdinger,beer,34.2,False
2026-05-12,P009,Bombay Sapphire,gin,12.31,False
2026-05-12,P010,Tanqueray,gin,7.004,False
2026-05-12,P011,Hendrick's,gin,10.071,False
2026-05-12,P012,Beefeater,gin,12.577,False
2026-05-12,P013,Gordon's,gin,11.944,False
2026-05-12,P014,Absolut,vodka,19.401,False
2026-05-12,P015,Finlandia,vodka,13.605,False
2026-05-12,P016,Grey Goose,vodka,12.825,False
2026-05-12,P017,Belvedere,vodka,2.892,False
2026-05-12,P018,Stolichnaya,vodka,13.777,False
2026-05-12,P019,Jameson,whiskey,16.559,False
2026-05-12,P020,Jack Daniel's,whiskey,7.333,False
2026-05-12,P021,Johnnie Walker Black,whiskey,12.395,False
2026-05-12,P022,Chivas Regal,whiskey,7.432,False
2026-05-12,P023,Maker's Mark,whiskey,13.863,False
2026-05-12,P024,Glenfiddich 12,whiskey,14.034,False
2026-05-12,P025,Bacardi Carta Blanca,rum,17.919,False
2026-05-12,P026,Havana Club 3,rum,7.518,False
2026-05-12,P027,Captain Morgan,rum,5.89,False
2026-05-12,P028,Diplomatico Reserva,rum,8.46,False
2026-05-12,P029,Jose Cuervo,tequila,11.015,False
2026-05-12,P030,Olmeca Blanco,tequila,13.948,False
2026-05-12,P031,Patron Silver,tequila,15.203,False
2026-05-12,P032,Don Julio Blanco,tequila,13.005,False
2026-05-12,P033,Aperol,aperitif,22.715,False
2026-05-12,P034,Campari,aperitif,24.158,False
2026-05-12,P035,Cointreau,liqueur,4.253,False
2026-05-12,P036,Kahlua,liqueur,11.863,False
2026-05-12,P037,Martini Rosso,vermouth,11.118,False
2026-05-12,P038,House Red Wine,wine,21.382,False
2026-05-12,P039,House White Wine,wine,24.628,False
2026-05-12,P040,Rose Wine,wine,12.6,False
2026-05-12,P041,Prosecco,wine,14.496,False
2026-05-12,P042,Chardonnay,wine,11.64,False
2026-05-12,P043,Coca-Cola,soft_drink,5.1,False
2026-05-12,P044,Coca-Cola Zero,soft_drink,62.0,False
2026-05-12,P045,Sprite,soft_drink,57.2,False
2026-05-12,P046,Tonic Water,soft_drink,64.52,False
2026-05-12,P047,Soda Water,soft_drink,64.78,False
2026-05-12,P048,Red Bull,soft_drink,57.8,False
2026-05-12,P049,Ginger Beer,soft_drink,20.2,False
2026-05-12,P050,Orange Juice,juice,4.0,False
2026-05-12,P051,Cranberry Juice,juice,4.0,False
2026-05-12,P052,Lime Juice,juice,7.373,False
2026-05-12,P053,Lemon Juice,juice,6.525,False
2026-05-12,P054,Sugar Syrup,cocktail_ingredient,6.027,False
2026-05-12,P055,Fresh Mint,cocktail_ingredient,8.236,False
2026-05-12,P056,Coffee Beans,cocktail_ingredient,3.457,False
2026-05-12,K001,Carlsberg 50L,draught_beer,3.077,False
2026-05-12,K002,Tuborg 50L,draught_beer,2.804,False
2026-05-12,K003,Carlsberg 30L,draught_beer,4.315,False
2026-05-12,K004,Malka 30L,draught_beer,3.848,False
2026-05-12,K005,Weihenstephan 30L,draught_beer,2.867,False
2026-05-13,P001,Carlsberg,beer,65.4,False
2026-05-13,P002,Heineken,beer,26.6,False
2026-05-13,P003,Corona,beer,45.2,False
2026-05-13,P004,Guinness,beer,24.6,False
2026-05-13,P005,Goldstar,beer,17.6,False
2026-05-13,P006,Maccabee,beer,44.0,False
2026-05-13,P007,Stella Artois,beer,56.4,False
2026-05-13,P008,Erdinger,beer,31.2,False
2026-05-13,P009,Bombay Sapphire,gin,12.053,False
2026-05-13,P010,Tanqueray,gin,6.747,False
2026-05-13,P011,Hendrick's,gin,9.685,False
2026-05-13,P012,Beefeater,gin,12.491,False
2026-05-13,P013,Gordon's,gin,10.663,False
2026-05-13,P014,Absolut,vodka,18.38,False
2026-05-13,P015,Finlandia,vodka,13.434,False
2026-05-13,P016,Grey Goose,vodka,12.653,False
2026-05-13,P017,Belvedere,vodka,2.806,False
2026-05-13,P018,Stolichnaya,vodka,13.691,False
2026-05-13,P019,Jameson,whiskey,15.96,False
2026-05-13,P020,Jack Daniel's,whiskey,6.904,False
2026-05-13,P021,Johnnie Walker Black,whiskey,12.138,False
2026-05-13,P022,Chivas Regal,whiskey,7.261,False
2026-05-13,P023,Maker's Mark,whiskey,13.691,False
2026-05-13,P024,Glenfiddich 12,whiskey,13.863,False
2026-05-13,P025,Bacardi Carta Blanca,rum,15.453,False
2026-05-13,P026,Havana Club 3,rum,7.347,False
2026-05-13,P027,Captain Morgan,rum,5.718,False
2026-05-13,P028,Diplomatico Reserva,rum,8.375,False
2026-05-13,P029,Jose Cuervo,tequila,10.675,False
2026-05-13,P030,Olmeca Blanco,tequila,13.777,False
2026-05-13,P031,Patron Silver,tequila,14.246,False
2026-05-13,P032,Don Julio Blanco,tequila,12.92,False
2026-05-13,P033,Aperol,aperitif,20.915,False
2026-05-13,P034,Campari,aperitif,23.686,False
2026-05-13,P035,Cointreau,liqueur,3.746,False
2026-05-13,P036,Kahlua,liqueur,11.492,False
2026-05-13,P037,Martini Rosso,vermouth,10.818,False
2026-05-13,P038,House Red Wine,wine,19.918,False
2026-05-13,P039,House White Wine,wine,22.432,False
2026-05-13,P040,Rose Wine,wine,11.8,False
2026-05-13,P041,Prosecco,wine,11.456,False
2026-05-13,P042,Chardonnay,wine,11.24,False
2026-05-13,P043,Coca-Cola,soft_drink,0.0,True
2026-05-13,P044,Coca-Cola Zero,soft_drink,56.0,False
2026-05-13,P045,Sprite,soft_drink,49.2,False
2026-05-13,P046,Tonic Water,soft_drink,58.72,False
2026-05-13,P047,Soda Water,soft_drink,57.12,False
2026-05-13,P048,Red Bull,soft_drink,51.8,False
2026-05-13,P049,Ginger Beer,soft_drink,18.2,False
2026-05-13,P050,Orange Juice,juice,4.0,False
2026-05-13,P051,Cranberry Juice,juice,4.0,False
2026-05-13,P052,Lime Juice,juice,6.493,False
2026-05-13,P053,Lemon Juice,juice,6.4,False
2026-05-13,P054,Sugar Syrup,cocktail_ingredient,5.627,False
2026-05-13,P055,Fresh Mint,cocktail_ingredient,8.038,False
2026-05-13,P056,Coffee Beans,cocktail_ingredient,3.394,False
2026-05-13,K001,Carlsberg 50L,draught_beer,4.457,False
2026-05-13,K002,Tuborg 50L,draught_beer,4.49,False
2026-05-13,K003,Carlsberg 30L,draught_beer,6.819,False
2026-05-13,K004,Malka 30L,draught_beer,5.244,False
2026-05-13,K005,Weihenstephan 30L,draught_beer,4.585,False
2026-05-14,P001,Carlsberg,beer,49.4,False
2026-05-14,P002,Heineken,beer,12.6,False
2026-05-14,P003,Corona,beer,34.2,False
2026-05-14,P004,Guinness,beer,18.6,False
2026-05-14,P005,Goldstar,beer,54.6,False
2026-05-14,P006,Maccabee,beer,37.0,False
2026-05-14,P007,Stella Artois,beer,49.4,False
2026-05-14,P008,Erdinger,beer,26.2,False
2026-05-14,P009,Bombay Sapphire,gin,11.71,False
2026-05-14,P010,Tanqueray,gin,6.404,False
2026-05-14,P011,Hendrick's,gin,8.871,False
2026-05-14,P012,Beefeater,gin,12.32,False
2026-05-14,P013,Gordon's,gin,8.476,False
2026-05-14,P014,Absolut,vodka,16.43,False
2026-05-14,P015,Finlandia,vodka,13.262,False
2026-05-14,P016,Grey Goose,vodka,12.225,False
2026-05-14,P017,Belvedere,vodka,2.635,False
2026-05-14,P018,Stolichnaya,vodka,13.52,False
2026-05-14,P019,Jameson,whiskey,15.188,False
2026-05-14,P020,Jack Daniel's,whiskey,6.133,False
2026-05-14,P021,Johnnie Walker Black,whiskey,11.623,False
2026-05-14,P022,Chivas Regal,whiskey,6.918,False
2026-05-14,P023,Maker's Mark,whiskey,13.52,False
2026-05-14,P024,Glenfiddich 12,whiskey,13.691,False
2026-05-14,P025,Bacardi Carta Blanca,rum,12.29,False
2026-05-14,P026,Havana Club 3,rum,7.004,False
2026-05-14,P027,Captain Morgan,rum,5.29,False
2026-05-14,P028,Diplomatico Reserva,rum,8.289,False
2026-05-14,P029,Jose Cuervo,tequila,10.074,False
2026-05-14,P030,Olmeca Blanco,tequila,13.605,False
2026-05-14,P031,Patron Silver,tequila,12.531,False
2026-05-14,P032,Don Julio Blanco,tequila,12.663,False
2026-05-14,P033,Aperol,aperitif,17.4,False
2026-05-14,P034,Campari,aperitif,22.872,False
2026-05-14,P035,Cointreau,liqueur,2.996,False
2026-05-14,P036,Kahlua,liqueur,10.721,False
2026-05-14,P037,Martini Rosso,vermouth,10.261,False
2026-05-14,P038,House Red Wine,wine,16.746,False
2026-05-14,P039,House White Wine,wine,19.504,False
2026-05-14,P040,Rose Wine,wine,10.4,False
2026-05-14,P041,Prosecco,wine,18.016,False
2026-05-14,P042,Chardonnay,wine,10.44,False
2026-05-14,P043,Coca-Cola,soft_drink,152.3,False
2026-05-14,P044,Coca-Cola Zero,soft_drink,70.0,False
2026-05-14,P045,Sprite,soft_drink,63.2,False
2026-05-14,P046,Tonic Water,soft_drink,46.62,False
2026-05-14,P047,Soda Water,soft_drink,44.66,False
2026-05-14,P048,Red Bull,soft_drink,43.8,False
2026-05-14,P049,Ginger Beer,soft_drink,38.2,False
2026-05-14,P050,Orange Juice,juice,4.0,False
2026-05-14,P051,Cranberry Juice,juice,4.0,False
2026-05-14,P052,Lime Juice,juice,11.278,False
2026-05-14,P053,Lemon Juice,juice,6.225,False
2026-05-14,P054,Sugar Syrup,cocktail_ingredient,5.042,False
2026-05-14,P055,Fresh Mint,cocktail_ingredient,7.795,False
2026-05-14,P056,Coffee Beans,cocktail_ingredient,3.232,False
2026-05-14,K001,Carlsberg 50L,draught_beer,3.749,False
2026-05-14,K002,Tuborg 50L,draught_beer,4.112,False
2026-05-14,K003,Carlsberg 30L,draught_beer,5.651,False
2026-05-14,K004,Malka 30L,draught_beer,4.439,False
2026-05-14,K005,Weihenstephan 30L,draught_beer,4.236,False
2026-05-15,P001,Carlsberg,beer,32.4,False
2026-05-15,P002,Heineken,beer,26.6,False
2026-05-15,P003,Corona,beer,24.2,False
2026-05-15,P004,Guinness,beer,12.6,False
2026-05-15,P005,Goldstar,beer,42.6,False
2026-05-15,P006,Maccabee,beer,30.0,False
2026-05-15,P007,Stella Artois,beer,39.4,False
2026-05-15,P008,Erdinger,beer,21.2,False
2026-05-15,P009,Bombay Sapphire,gin,11.024,False
2026-05-15,P010,Tanqueray,gin,6.061,False
2026-05-15,P011,Hendrick's,gin,7.928,False
2026-05-15,P012,Beefeater,gin,12.148,False
2026-05-15,P013,Gordon's,gin,18.166,False
2026-05-15,P014,Absolut,vodka,14.237,False
2026-05-15,P015,Finlandia,vodka,13.005,False
2026-05-15,P016,Grey Goose,vodka,11.796,False
2026-05-15,P017,Belvedere,vodka,14.292,False
2026-05-15,P018,Stolichnaya,vodka,13.177,False
2026-05-15,P019,Jameson,whiskey,14.074,False
2026-05-15,P020,Jack Daniel's,whiskey,5.447,False
2026-05-15,P021,Johnnie Walker Black,whiskey,11.195,False
2026-05-15,P022,Chivas Regal,whiskey,6.489,False
2026-05-15,P023,Maker's Mark,whiskey,13.263,False
2026-05-15,P024,Glenfiddich 12,whiskey,13.434,False
2026-05-15,P025,Bacardi Carta Blanca,rum,21.353,False
2026-05-15,P026,Havana Club 3,rum,6.661,False
2026-05-15,P027,Captain Morgan,rum,5.033,False
2026-05-15,P028,Diplomatico Reserva,rum,8.118,False
2026-05-15,P029,Jose Cuervo,tequila,9.525,False
2026-05-15,P030,Olmeca Blanco,tequila,13.348,False
2026-05-15,P031,Patron Silver,tequila,10.617,False
2026-05-15,P032,Don Julio Blanco,tequila,12.406,False
