reservation_id,date,time,party_size,reservation_type,status
R001669,2026-04-22,22:00,4,regular,confirmed
R001670,2026-04-23,20:00,5,regular,confirmed
R001671,2026-04-23,19:00,6,regular,confirmed
R001672,2026-04-23,21:00,2,regular,confirmed
R001673,2026-04-23,22:00,12,birthday,confirmed
R001674,2026-04-23,18:30,2,regular,confirmed
R001675,2026-04-23,20:00,4,regular,confirmed
R001676,2026-04-23,19:00,4,regular,confirmed
R001677,2026-04-23,20:30,4,regular,confirmed
R001678,2026-04-23,18:30,21,large_group,confirmed
R001679,2026-04-23,22:00,2,regular,confirmed
R001680,2026-04-23,19:00,4,regular,confirmed
R001681,2026-04-23,21:00,4,regular,confirmed
R001682,2026-04-23,20:00,5,regular,confirmed
R001683,2026-04-23,22:00,3,regular,confirmed
R001684,2026-04-23,18:30,2,regular,cancelled
R001685,2026-04-24,18:30,6,regular,confirmed
R001686,2026-04-24,20:30,5,regular,confirmed
R001687,2026-04-24,20:30,4,regular,confirmed
R001688,2026-04-24,20:00,3,regular,confirmed
R001689,2026-04-24,21:00,2,regular,confirmed
R001690,2026-04-24,20:30,5,regular,confirmed
R001691,2026-04-24,21:00,2,regular,confirmed
R001692,2026-04-24,20:30,4,regular,confirmed
R001693,2026-04-24,20:30,6,regular,confirmed
R001694,2026-04-24,18:30,4,regular,confirmed
R001695,2026-04-25,20:30,2,regular,confirmed
R001696,2026-04-25,18:30,2,regular,confirmed
R001697,2026-04-25,18:30,4,regular,confirmed
R001698,2026-04-25,20:00,12,birthday,cancelled
R001699,2026-04-25,18:30,14,birthday,confirmed
R001700,2026-04-25,21:00,6,regular,confirmed
R001701,2026-04-25,18:30,4,regular,confirmed
R001702,2026-04-25,22:00,3,regular,confirmed
R001703,2026-04-25,20:00,4,regular,confirmed
R001704,2026-04-25,20:30,3,regular,confirmed
R001705,2026-04-25,18:30,4,regular,confirmed
R001706,2026-04-25,19:00,5,regular,confirmed
R001707,2026-04-25,20:30,16,birthday,confirmed
R001708,2026-04-25,20:30,5,regular,confirmed
R001709,2026-04-26,18:30,6,regular,confirmed
R001710,2026-04-26,21:00,4,regular,confirmed
R001711,2026-04-26,21:00,4,regular,confirmed
R001712,2026-04-26,18:30,4,regular,confirmed
R001713,2026-04-26,21:00,2,regular,confirmed
R001714,2026-04-27,19:00,3,regular,confirmed
R001715,2026-04-27,20:00,2,regular,confirmed
R001716,2026-04-27,18:30,6,regular,confirmed
R001717,2026-04-27,19:00,3,regular,confirmed
R001718,2026-04-27,20:00,2,regular,confirmed
R001719,2026-04-27,20:00,4,regular,confirmed
R001720,2026-04-27,21:00,10,birthday,confirmed
R001721,2026-04-27,19:00,15,large_group,confirmed
R001722,2026-04-28,20:30,2,regular,confirmed
R001723,2026-04-28,22:00,15,birthday,confirmed
R001724,2026-04-30,22:00,4,regular,confirmed
R001725,2026-04-30,19:00,4,regular,confirmed
R001726,2026-04-30,20:30,5,regular,confirmed
R001727,2026-04-30,20:00,10,birthday,confirmed
R001728,2026-04-30,20:00,3,regular,confirmed
R001729,2026-04-30,21:00,5,regular,confirmed
R001730,2026-04-30,18:30,2,regular,confirmed
R001731,2026-04-30,21:00,3,regular,confirmed
R001732,2026-05-01,20:30,2,regular,confirmed
R001733,2026-05-01,22:00,6,regular,confirmed
R001734,2026-05-01,19:00,4,regular,confirmed
R001735,2026-05-01,18:30,4,regular,confirmed
R001736,2026-05-01,18:30,6,regular,confirmed
R001737,2026-05-01,22:00,2,regular,confirmed
R001738,2026-05-01,18:30,4,regular,confirmed
R001739,2026-05-01,21:00,5,regular,confirmed
R001740,2026-05-01,19:00,4,regular,confirmed
R001741,2026-05-01,21:00,3,regular,confirmed
R001742,2026-05-01,20:30,2,regular,confirmed
R001743,2026-05-01,18:30,5,regular,confirmed
R001744,2026-05-01,20:00,16,birthday,confirmed
R001745,2026-05-02,19:00,5,regular,confirmed
R001746,2026-05-02,18:30,2,regular,confirmed
R001747,2026-05-02,20:00,6,regular,confirmed
R001748,2026-05-02,20:00,2,regular,confirmed
R001749,2026-05-02,18:30,4,regular,confirmed
R001750,2026-05-02,21:00,5,regular,confirmed
R001751,2026-05-02,20:00,4,regular,confirmed
R001752,2026-05-02,22:00,2,regular,confirmed
R001753,2026-05-02,22:00,10,birthday,confirmed
R001754,2026-05-02,20:00,3,regular,confirmed
R001755,2026-05-02,22:00,6,regular,confirmed
R001756,2026-05-02,18:30,6,regular,confirmed
R001757,2026-05-02,20:30,2,regular,confirmed
R001758,2026-05-02,22:00,4,regular,confirmed
R001759,2026-05-03,18:30,2,regular,confirmed
R001760,2026-05-03,20:30,2,regular,confirmed
R001761,2026-05-03,19:00,3,regular,confirmed
R001762,2026-05-03,21:00,22,large_group,confirmed
R001763,2026-05-03,22:00,12,large_group,confirmed
R001764,2026-05-03,21:00,4,regular,confirmed
R001765,2026-05-04,22:00,4,regular,confirmed
R001766,2026-05-04,18:30,3,regular,confirmed
R001767,2026-05-04,22:00,12,large_group,confirmed
R001768,2026-05-05,22:00,6,regular,confirmed
R001769,2026-05-05,20:30,2,regular,confirmed
R001770,2026-05-05,20:00,6,regular,confirmed
R001771,2026-05-05,18:30,3,regular,cancelled
R001772,2026-05-05,20:00,4,regular,confirmed
R001773,2026-05-05,22:00,4,regular,confirmed
R001774,2026-05-05,20:00,2,regular,confirmed
R001775,2026-05-05,18:30,2,regular,confirmed
R001776,2026-05-06,19:00,3,regular,confirmed
R001777,2026-05-06,18:30,2,regular,cancelled
R001778,2026-05-06,19:00,4,regular,confirmed
R001779,2026-05-06,20:00,4,regular,confirmed
R001780,2026-05-07,21:00,5,regular,confirmed
R001781,2026-05-07,20:00,6,regular,confirmed
R001782,2026-05-07,20:00,5,regular,confirmed
R001783,2026-05-07,22:00,4,regular,confirmed
R001784,2026-05-07,18:30,5,regular,confirmed
R001785,2026-05-07,21:00,4,regular,confirmed
R001786,2026-05-07,18:30,2,regular,confirmed
R001787,2026-05-07,22:00,4,regular,confirmed
R001788,2026-05-08,20:30,4,regular,confirmed
R001789,2026-05-08,20:30,4,regular,confirmed
R001790,2026-05-08,18:30,2,regular,confirmed
R001791,2026-05-08,19:00,4,regular,confirmed
R001792,2026-05-08,18:30,13,large_group,confirmed
R001793,2026-05-08,20:00,4,regular,confirmed
R001794,2026-05-08,18:30,17,large_group,confirmed
R001795,2026-05-08,21:00,9,birthday,confirmed
R001796,2026-05-08,20:00,2,regular,confirmed
R001797,2026-05-08,20:30,2,regular,confirmed
R001798,2026-05-08,21:00,4,regular,confirmed
R001799,2026-05-09,18:30,4,regular,confirmed
R001800,2026-05-09,21:00,5,regular,confirmed
R001801,2026-05-09,22:00,4,regular,confirmed
R001802,2026-05-09,22:00,6,regular,cancelled
R001803,2026-05-09,20:00,2,regular,confirmed
R001804,2026-05-09,20:00,19,large_group,confirmed
R001805,2026-05-09,20:30,5,regular,confirmed
R001806,2026-05-10,21:00,4,regular,confirmed
R001807,2026-05-10,20:30,2,regular,cancelled
R001808,2026-05-11,20:30,2,regular,confirmed
R001809,2026-05-11,20:30,6,regular,confirmed
R001810,2026-05-11,22:00,6,regular,confirmed
R001811,2026-05-11,19:00,4,regular,confirmed
R001812,2026-05-11,18:30,4,regular,confirmed
R001813,2026-05-11,22:00,2,regular,confirmed
R001814,2026-05-11,20:00,2,regular,confirmed
R001815,2026-05-11,19:00,6,regular,confirmed
R001816,2026-05-12,22:00,4,regular,confirmed
R001817,2026-05-12,18:30,2,regular,confirmed
R001818,2026-05-12,18:30,5,regular,confirmed
R001819,2026-05-12,21:00,3,regular,confirmed
R001820,2026-05-12,22:00,11,birthday,confirmed
R001821,2026-05-12,18:30,2,regular,confirmed
R001822,2026-05-12,18:30,5,regular,confirmed
R001823,2026-05-13,21:00,5,regular,confirmed
R001824,2026-05-13,20:00,4,regular,confirmed
R001825,2026-05-13,21:00,2,regular,confirmed
R001826,2026-05-13,22:00,4,regular,confirmed
R001827,2026-05-13,20:30,3,regular,confirmed
R001828,2026-05-14,18:30,2,regular,confirmed
R001829,2026-05-14,20:30,2,regular,confirmed
R001830,2026-05-14,22:00,5,regular,confirmed
R001831,2026-05-14,19:00,4,regular,confirmed
R001832,2026-05-14,18:30,8,birthday,confirmed
R001833,2026-05-14,18:30,2,regular,confirmed
R001834,2026-05-14,20:30,4,regular,confirmed
R001835,2026-05-14,19:00,3,regular,confirmed
R001836,2026-05-14,18:30,2,regular,confirmed
R001837,2026-05-15,20:30,13,large_group,confirmed
R001838,2026-05-15,21:00,5,regular,confirmed
R001839,2026-05-15,18:30,5,regular,confirmed
R001840,2026-05-15,18:30,8,birthday,confirmed
R001841,2026-05-15,20:00,5,regular,confirmed
R001842,2026-05-15,22:00,4,regular,confirmed
R001843,2026-05-15,19:00,6,regular,cancelled
R001844,2026-05-15,19:00,2,regular,confirmed
R001845,2026-05-15,20:00,3,regular,confirmed
R001846,2026-05-15,21:00,4,regular,confirmed
R001847,2026-05-15,19:00,33,private_event,confirmed
R001848,2026-05-15,20:00,2,regular,confirmed
R001849,2026-05-16,20:00,3,regular,confirmed
R001850,2026-05-16,22:00,5,regular,confirmed
R001851,2026-05-16,19:00,6,regular,confirmed
R001852,2026-05-16,18:30,6,regular,confirmed
R001853,2026-05-16,20:30,2,regular,confirmed
R001854,2026-05-16,18:30,2,regular,confirmed
R001855,2026-05-16,22:00,4,regular,confirmed
R001856,2026-05-16,18:30,5,regular,confirmed
R001857,2026-05-16,20:30,6,regular,confirmed
R001858,2026-05-17,20:30,5,regular,confirmed
R001859,2026-05-17,21:00,4,regular,confirmed
R001860,2026-05-17,21:00,5,regular,confirmed
R001861,2026-05-17,22:00,4,regular,confirmed
R001862,2026-05-17,20:30,2,regular,confirmed
R001863,2026-05-17,18:30,6,regular,confirmed
R001864,2026-05-17,20:00,5,regular,confirmed
R001865,2026-05-17,20:30,5,regular,confirmed
R001866,2026-05-18,21:00,2,regular,confirmed
R001867,2026-05-18,19:00,2,regular,confirmed
R001868,2026-05-18,20:00,4,regular,confirmed
R001869,2026-05-18,20:30,40,private_event,confirmed
R001870,2026-05-19,19:00,6,regular,confirmed
R001871,2026-05-19,21:00,4,regular,confirmed
R001872,2026-05-20,21:00,2,regular,confirmed
R001873,2026-05-20,20:00,2,regular,confirmed
R001874,2026-05-20,19:00,2,regular,confirmed
R001875,2026-05-20,20:30,4,regular,confirmed
R001876,2026-05-20,22:00,2,regular,confirmed
R001877,2026-05-21,20:30,4,regular,confirmed
R001878,2026-05-21,22:00,2,regular,confirmed
R001879,2026-05-21,20:00,3,regular,confirmed
R001880,2026-05-21,20:00,3,regular,confirmed
R001881,2026-05-21,22:00,2,regular,confirmed
R001882,2026-05-21,20:30,2,regular,confirmed
R001883,2026-05-21,19:00,4,regular,confirmed
R001884,2026-05-21,21:00,2,regular,confirmed
R001885,2026-05-21,20:30,6,regular,confirmed
R001886,2026-05-22,22:00,2,regular,confirmed
R001887,2026-05-22,20:30,55,private_event,confirmed
R001888,2026-05-22,22:00,2,regular,cancelled
R001889,2026-05-22,20:00,4,regular,confirmed
R001890,2026-05-22,20:30,4,regular,confirmed
R001891,2026-05-22,20:00,3,regular,confirmed
R001892,2026-05-22,19:00,4,regular,confirmed
R001893,2026-05-22,20:00,3,regular,cancelled
R001894,2026-05-22,21:00,2,regular,confirmed
R001895,2026-05-22,20:30,3,regular,confirmed
R001896,2026-05-22,22:00,12,birthday,confirmed
R001897,2026-05-22,18:30,4,regular,confirmed
R001898,2026-05-22,18:30,5,regular,confirmed
R001899,2026-05-23,22:00,2,regular,confirmed
R001900,2026-05-23,20:00,4,regular,confirmed
R001901,2026-05-23,20:00,6,regular,confirmed
R001902,2026-05-23,21:00,5,regular,confirmed
R001903,2026-05-23,19:00,2,regular,confirmed
R001904,2026-05-23,22:00,2,regular,confirmed
R001905,2026-05-23,18:30,46,private_event,confirmed
R001906,2026-05-23,20:00,2,regular,confirmed
R001907,2026-05-24,22:00,6,regular,confirmed
R001908,2026-05-24,20:30,3,regular,confirmed
R001909,2026-05-24,18:30,3,regular,confirmed
R001910,2026-05-24,20:30,6,regular,confirmed
R001911,2026-05-24,20:00,6,regular,confirmed
R001912,2026-05-24,20:30,6,regular,confirmed
R001913,2026-05-25,21:00,2,regular,confirmed
R001914,2026-05-25,18:30,4,regular,confirmed
R001915,2026-05-25,22:00,4,regular,confirmed
R001916,2026-05-25,20:00,3,regular,confirmed
R001917,2026-05-25,20:30,4,regular,confirmed
R001918,2026-05-25,21:00,6,regular,confirmed
R001919,2026-05-25,20:00,3,regular,confirmed
R001920,2026-05-25,21:00,2,regular,confirmed
R001921,2026-05-26,21:00,4,regular,confirmed
R001922,2026-05-26,22:00,5,regular,confirmed
R001923,2026-05-26,20:30,5,regular,confirmed
R001924,2026-05-26,19:00,2,regular,confirmed
R001925,2026-05-26,19:00,55,private_event,confirmed
R001926,2026-05-27,19:00,5,regular,confirmed
R001927,2026-05-27,21:00,4,regular,confirmed
R001928,2026-05-27,19:00,3,regular,confirmed
R001929,2026-05-27,20:30,4,regular,confirmed
R001930,2026-05-28,19:00,2,regular,confirmed
R001931,2026-05-28,20:00,4,regular,confirmed
R001932,2026-05-28,22:00,2,regular,confirmed
R001933,2026-05-28,20:00,4,regular,confirmed
R001934,2026-05-28,19:00,6,regular,confirmed
R001935,2026-05-29,20:00,4,regular,confirmed
R001936,2026-05-29,22:00,4,regular,confirmed
R001937,2026-05-29,22:00,5,regular,confirmed
R001938,2026-05-29,20:00,6,regular,confirmed
R001939,2026-05-29,22:00,2,regular,confirmed
R001940,2026-05-29,20:00,2,regular,confirmed
R001941,2026-05-29,21:00,12,birthday,confirmed
R001942,2026-05-29,22:00,15,birthday,confirmed
R001943,2026-05-29,18:30,2,regular,confirmed
R001944,2026-05-29,19:00,2,regular,confirmed
R001945,2026-05-30,20:00,2,regular,confirmed
R001946,2026-05-30,18:30,16,birthday,confirmed
R001947,2026-05-30,20:30,3,regular,confirmed
R001948,2026-05-30,19:00,3,regular,confirmed
R001949,2026-05-30,22:00,3,regular,confirmed
R001950,2026-05-30,20:00,2,regular,confirmed
R001951,2026-05-30,18:30,3,regular,confirmed
R001952,2026-05-30,20:00,4,regular,confirmed
R001953,2026-05-30,22:00,4,regular,confirmed
R001954,2026-05-30,20:00,4,regular,confirmed
R001955,2026-05-30,22:00,14,birthday,confirmed
R001956,2026-05-30,20:00,4,regular,confirmed
R001957,2026-05-30,20:30,3,regular,confirmed
R001958,2026-05-30,18:30,4,regular,confirmed
R001959,2026-05-30,19:00,2,regular,cancelled
R001960,2026-05-31,20:30,5,regular,confirmed
R001961,2026-06-01,18:30,2,regular,confirmed
R001962,2026-06-01,21:00,2,regular,confirmed
R001963,2026-06-01,21:00,5,regular,confirmed
R001964,2026-06-01,22:00,5,regular,confirmed
R001965,2026-06-01,18:30,2,regular,confirmed
R001966,2026-06-01,18:30,4,regular,confirmed
R001967,2026-06-01,20:30,3,regular,confirmed
R001968,2026-06-02,21:00,6,regular,confirmed
R001969,2026-06-02,20:30,2,regular,confirmed
R001970,2026-06-02,21:00,6,regular,confirmed
R001971,2026-06-02,19:00,2,regular,confirmed
R001972,2026-06-02,19:00,2,regular,confirmed
R001973,2026-06-03,22:00,6,regular,confirmed
R001974,2026-06-03,20:30,5,regular,cancelled
R001975,2026-06-03,22:00,4,regular,confirmed
R001976,2026-06-03,20:30,5,regular,confirmed
R001977,2026-06-03,22:00,4,regular,confirmed
R001978,2026-06-04,20:00,3,regular,confirmed
R001979,2026-06-04,18:30,2,regular,confirmed
R001980,2026-06-04,19:00,6,regular,confirmed
R001981,2026-06-04,20:30,4,regular,confirmed
R001982,2026-06-04,19:00,4,regular,confirmed
R001983,2026-06-04,20:00,2,regular,confirmed
R001984,2026-06-04,22:00,4,regular,confirmed
R001985,2026-06-04,22:00,3,regular,confirmed
R001986,2026-06-04,22:00,4,regular,confirmed
R001987,2026-06-04,18:30,18,large_group,confirmed
R001988,2026-06-05,22:00,4,regular,confirmed
R001989,2026-06-05,19:00,5,regular,confirmed
R001990,2026-06-05,22:00,4,regular,confirmed
R001991,2026-06-05,18:30,6,regular,confirmed
R001992,2026-06-05,20:30,4,regular,cancelled
R001993,2026-06-05,20:00,3,regular,confirmed
R001994,2026-06-05,22:00,2,regular,confirmed
R001995,2026-06-05,18:30,6,regular,confirmed
R001996,2026-06-05,21:00,4,regular,confirmed
R001997,2026-06-05,19:00,6,regular,confirmed
R001998,2026-06-06,18:30,2,regular,confirmed
R001999,2026-06-06,20:00,6,regular,confirmed
R002000,2026-06-06,20:30,3,regular,confirmed
R002001,2026-06-06,22:00,5,regular,confirmed
R002002,2026-06-06,18:30,6,regular,confirmed
R002003,2026-06-06,18:30,5,regular,confirmed
R002004,2026-06-06,20:00,4,regular,confirmed
R002005,2026-06-06,18:30,6,regular,confirmed
R002006,2026-06-06,20:30,5,regular,confirmed
R002007,2026-06-07,22:00,8,birthday,confirmed
R002008,2026-06-07,21:00,13,large_group,confirmed
R002009,2026-06-08,19:00,2,regular,cancelled
R002010,2026-06-08,19:00,4,regular,confirmed
R002011,2026-06-08,18:30,3,regular,confirmed
R002012,2026-06-08,20:30,5,regular,confirmed
R002013,2026-06-08,22:00,5,regular,confirmed
R002014,2026-06-09,18:30,53,private_event,confirmed
R002015,2026-06-09,18:30,2,regular,confirmed
R002016,2026-06-09,20:30,3,regular,confirmed
R002017,2026-06-09,22:00,4,regular,confirmed
R002018,2026-06-09,21:00,2,regular,confirmed
R002019,2026-06-09,21:00,5,regular,confirmed
R002020,2026-06-09,22:00,10,birthday,confirmed
R002021,2026-06-10,20:30,5,regular,confirmed
R002022,2026-06-10,18:30,2,regular,confirmed
R002023,2026-06-10,22:00,2,regular,confirmed
R002024,2026-06-10,20:00,4,regular,confirmed
R002025,2026-06-11,20:00,5,regular,confirmed
R002026,2026-06-11,19:00,2,regular,confirmed
R002027,2026-06-11,20:00,2,regular,confirmed
R002028,2026-06-11,20:30,5,regular,confirmed
R002029,2026-06-11,18:30,2,regular,confirmed
R002030,2026-06-11,18:30,2,regular,confirmed
R002031,2026-06-12,19:00,16,large_group,cancelled
R002032,2026-06-12,21:00,5,regular,confirmed
R002033,2026-06-12,21:00,12,birthday,confirmed
R002034,2026-06-12,20:00,3,regular,confirmed
R002035,2026-06-12,20:00,6,regular,confirmed
R002036,2026-06-12,20:30,4,regular,confirmed
R002037,2026-06-12,20:00,2,regular,confirmed
R002038,2026-06-12,22:00,2,regular,confirmed
R002039,2026-06-12,18:30,4,regular,confirmed
R002040,2026-06-12,20:00,5,regular,confirmed
R002041,2026-06-12,21:00,2,regular,confirmed
R002042,2026-06-13,18:30,3,regular,confirmed
R002043,2026-06-13,19:00,2,regular,confirmed
R002044,2026-06-13,19:00,4,regular,confirmed
R002045,2026-06-13,21:00,3,regular,confirmed
R002046,2026-06-13,19:00,3,regular,confirmed
R002047,2026-06-13,20:00,4,regular,confirmed
R002048,2026-06-13,20:00,4,regular,confirmed
R002049,2026-06-13,20:30,2,regular,confirmed
R002050,2026-06-13,20:30,12,birthday,confirmed
R002051,2026-06-13,20:30,4,regular,confirmed
R002052,2026-06-13,20:00,6,regular,confirmed
R002053,2026-06-13,20:30,4,regular,confirmed
R002054,2026-06-13,21:00,3,regular,confirmed
R002055,2026-06-13,22:00,5,regular,confirmed
R002056,2026-06-14,18:30,5,regular,confirmed
R002057,2026-06-14,20:00,4,regular,cancelled
R002058,2026-06-14,19:00,2,regular,confirmed
R002059,2026-06-14,20:00,3,regular,confirmed
R002060,2026-06-15,20:00,5,regular,cancelled
R002061,2026-06-15,22:00,4,regular,confirmed
R002062,2026-06-15,20:00,5,regular,confirmed
R002063,2026-06-15,22:00,2,regular,confirmed
R002064,2026-06-15,18:30,6,regular,confirmed
R002065,2026-06-15,19:00,6,regular,confirmed
R002066,2026-06-15,22:00,15,birthday,confirmed
R002067,2026-06-16,21:00,5,regular,confirmed
R002068,2026-06-16,22:00,11,birthday,confirmed
R002069,2026-06-16,18:30,5,regular,confirmed
R002070,2026-06-16,20:30,2,regular,confirmed
R002071,2026-06-16,20:30,4,regular,confirmed
R002072,2026-06-16,18:30,4,regular,confirmed
R002073,2026-06-16,18:30,5,regular,confirmed
R002074,2026-06-16,20:30,3,regular,confirmed
R002075,2026-06-17,18:30,4,regular,confirmed
R002076,2026-06-17,20:30,4,regular,confirmed
R002077,2026-06-17,22:00,5,regular,confirmed
R002078,2026-06-17,20:00,6,regular,confirmed
R002079,2026-06-18,22:00,30,private_event,confirmed
R002080,2026-06-18,22:00,6,regular,confirmed
R002081,2026-06-18,20:00,6,regular,confirmed
R002082,2026-06-18,21:00,11,birthday,confirmed
R002083,2026-06-18,20:00,4,regular,confirmed
R002084,2026-06-18,20:00,3,regular,confirmed
R002085,2026-06-19,20:00,3,regular,confirmed
R002086,2026-06-19,21:00,6,regular,confirmed
R002087,2026-06-19,19:00,6,regular,confirmed
R002088,2026-06-19,20:30,3,regular,confirmed
R002089,2026-06-19,18:30,2,regular,confirmed
R002090,2026-06-19,19:00,2,regular,confirmed
R002091,2026-06-19,19:00,4,regular,confirmed
R002092,2026-06-19,19:00,5,regular,confirmed
R002093,2026-06-19,22:00,3,regular,confirmed
R002094,2026-06-19,20:30,14,birthday,confirmed
R002095,2026-06-20,20:30,6,regular,confirmed
R002096,2026-06-20,20:00,6,regular,confirmed
R002097,2026-06-20,18:30,4,regular,confirmed
R002098,2026-06-20,20:00,2,regular,confirmed
R002099,2026-06-20,19:00,2,regular,confirmed
R002100,2026-06-20,20:30,2,regular,confirmed
R002101,2026-06-20,21:00,6,regular,confirmed
R002102,2026-06-20,20:30,6,regular,confirmed
R002103,2026-06-20,22:00,2,regular,confirmed
R002104,2026-06-20,22:00,9,birthday,confirmed
